,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_train,month_train,day_train,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,day_weather,month_weather,year_weather,week,Species_virus
9267,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,1,0,1,8,2013,31,1
9268,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,T054,41.921965,-87.632085,1,0,1,8,2013,31,1
9269,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,T094,41.720848,-87.666014,4,1,1,8,2013,31,1
9270,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,16,0,1,8,2013,31,1
9271,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,T159,41.732984,-87.649642,2,0,1,8,2013,31,1
9272,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,T159,41.732984,-87.649642,7,0,1,8,2013,31,1
9273,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,10,0,1,8,2013,31,1
9274,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,T031,41.801498,-87.763416,3,0,1,8,2013,31,1
9275,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,3,0,1,8,2013,31,1
9276,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,T033,41.906638,-87.701431,1,0,1,8,2013,31,1
9277,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,6,0,1,8,2013,31,1
9278,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS,T089,41.723195,-87.64997,3,0,1,8,2013,31,1
9279,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,24,0,1,8,2013,31,1
9280,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,T090,41.868077,-87.666901,6,0,1,8,2013,31,1
9281,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,T090,41.868077,-87.666901,3,0,1,8,2013,31,1
9282,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,25,0,1,8,2013,31,1
9283,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,T135,41.662014,-87.724608,9,0,1,8,2013,31,1
9284,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,T135,41.662014,-87.724608,8,0,1,8,2013,31,1
9285,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,1,0,1,8,2013,31,1
9286,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"Chicago, IL, USA",CULEX RESTUANS,T145,41.878114,-87.629798,1,0,1,8,2013,31,1
9287,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,24,1,1,8,2013,31,1
9288,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,T147,41.932094,-87.700117,10,1,1,8,2013,31,1
9289,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS,T147,41.932094,-87.700117,27,1,1,8,2013,31,1
9290,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,11,0,1,8,2013,31,1
9291,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,50,0,1,8,2013,31,1
9292,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,46,0,1,8,2013,31,1
9293,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,46,0,1,8,2013,31,1
9294,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T158,41.682587,-87.707973,16,0,1,8,2013,31,1
9295,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,T158,41.682587,-87.707973,25,0,1,8,2013,31,1
9296,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,2,0,1,8,2013,31,1
9297,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,T047,41.868142,-87.696269,5,0,1,8,2013,31,1
9298,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,46,1,1,8,2013,31,1
9299,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,T030,41.89923,-87.716788,16,0,1,8,2013,31,1
9300,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T095,41.704336,-87.703736,3,0,1,8,2013,31,1
9301,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,T095,41.704336,-87.703736,3,0,1,8,2013,31,1
9302,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,3,0,1,8,2013,31,1
9303,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,T039,41.911824,-87.726737,1,0,1,8,2013,31,1
9304,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,13,0,1,8,2013,31,1
9305,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,T061,41.801179,-87.679447,21,0,1,8,2013,31,1
9306,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,3,0,1,8,2013,31,1
9307,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,4,0,1,8,2013,31,1
9308,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,T065,41.778297,-87.752411,3,0,1,8,2013,31,1
9309,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,17,0,1,8,2013,31,1
9310,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,T066,41.77166,-87.703047,7,0,1,8,2013,31,1
9311,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,3,0,1,8,2013,31,1
9312,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,T069,41.768388,-87.678649,1,0,1,8,2013,31,1
9313,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,1,0,1,8,2013,31,1
9314,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,T073,41.773215,-87.60088,1,0,1,8,2013,31,1
9315,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,4,0,1,8,2013,31,1
9316,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T074,41.822536,-87.666343,1,0,1,8,2013,31,1
9317,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,2,0,1,8,2013,31,1
9318,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,2,0,1,8,2013,31,1
9319,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,10,0,1,8,2013,31,1
9320,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T082,41.803423,-87.642984,4,0,1,8,2013,31,1
9321,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,6,0,1,8,2013,31,1
9322,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,T083,41.754292,-87.590773,1,0,1,8,2013,31,1
9323,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,0,1,8,2013,31,1
9324,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,T114,41.798697,-87.736812,2,0,1,8,2013,31,1
9325,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,T114,41.798697,-87.736812,2,0,1,8,2013,31,1
9326,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,3,0,1,8,2013,31,1
9327,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,T155,41.776156,-87.778927,2,0,1,8,2013,31,1
9328,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,T155,41.776156,-87.778927,1,0,1,8,2013,31,1
9329,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,5,0,1,8,2013,31,1
9330,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX TERRITANS,T063,41.82561,-87.726549,1,0,1,8,2013,31,0
9331,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,37,0,1,8,2013,31,1
9332,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,7,0,1,8,2013,31,1
9333,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,T138,41.726465,-87.585413,1,0,1,8,2013,31,1
9334,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,24,0,1,8,2013,31,1
9335,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,T209,41.740641,-87.546587,6,0,1,8,2013,31,1
9336,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,T209,41.740641,-87.546587,4,0,1,8,2013,31,1
9337,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,T212,41.680946,-87.535198,9,0,1,8,2013,31,1
9338,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,T212,41.680946,-87.535198,4,0,1,8,2013,31,1
9339,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,9,0,1,8,2013,31,1
9340,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,T128,41.704572,-87.565666,7,0,1,8,2013,31,1
9341,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,T128,41.704572,-87.565666,11,0,1,8,2013,31,1
9342,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,T099,41.733643,-87.55551,6,0,1,8,2013,31,1
9343,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,2,0,1,8,2013,31,1
9344,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,T102,41.750498,-87.605294,7,0,1,8,2013,31,1
9345,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,48,0,1,8,2013,31,1
9346,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,T221,41.659112,-87.538693,5,1,1,8,2013,31,1
9347,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,T221,41.659112,-87.538693,31,0,1,8,2013,31,1
9348,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX SALINARIUS,T221,41.659112,-87.538693,2,0,1,8,2013,31,0
9349,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,1,0,1,8,2013,31,1
9350,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,T222,41.925198,-87.746381,1,0,1,8,2013,31,1
9351,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,20,1,1,8,2013,31,1
9352,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,T225,41.743402,-87.731435,7,1,1,8,2013,31,1
9353,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,T225,41.743402,-87.731435,1,0,1,8,2013,31,1
9354,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,21,1,1,8,2013,31,1
9355,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,T227,41.728495,-87.600963,7,0,1,8,2013,31,1
9356,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS,T227,41.728495,-87.600963,4,0,1,8,2013,31,1
9357,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,12,0,1,8,2013,31,1
9358,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,T224,41.947227,-87.671457,5,0,1,8,2013,31,1
9359,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS,T224,41.947227,-87.671457,12,1,1,8,2013,31,1
9360,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,7,0,1,8,2013,31,1
9361,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,T226,41.793818,-87.654234,2,0,1,8,2013,31,1
9362,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS,T226,41.793818,-87.654234,3,0,1,8,2013,31,1
9363,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,7,0,1,8,2013,31,1
9364,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,T230,41.904194,-87.756155,3,0,1,8,2013,31,1
9365,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,3,0,1,8,2013,31,1
9366,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,T035,41.763733,-87.742302,1,0,1,8,2013,31,1
9367,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T232,41.912563,-87.668055,19,0,1,8,2013,31,1
9368,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,T232,41.912563,-87.668055,1,0,1,8,2013,31,1
9369,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,11,0,1,8,2013,31,1
9370,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,T235,41.776428,-87.627096,7,0,1,8,2013,31,1
9371,2,2013-08-01,82,61,72,54,62,0445,1911, ,0.0,29.29,29.95,6.2,29,7.1,2013,8,1,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS,T235,41.776428,-87.627096,1,0,1,8,2013,31,1
9372,1,2013-08-08,78,65,72,56,62,0452,1903, ,0.0,29.26,29.98,8.6,5,9.3,2013,8,8,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,27,1,8,8,2013,32,1
9373,1,2013-08-08,78,65,72,56,62,0452,1903, ,0.0,29.26,29.98,8.6,5,9.3,2013,8,8,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,50,0,8,8,2013,32,1
