,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_train,month_train,day_train,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,day_weather,month_weather,year_weather,week,Species_virus,tavg_celsius,wetbulb_celsius,relative_humidity,7day_tavg_c,14day_tavg_c,21day_tavg_c,7day_Precip,14day_Precip,21day_Precip,7day_rel_humidity,14day_rel_humidity,21day_rel_humidity,daylight_time,night_time,Precip_binary
7881,7881,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,12,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,11.11111111111111,0.0,0.0,0.0,57.97257021168658,57.97257021168658,68.2728970837153,1228,1172,0
7882,7882,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,11.11111111111111,0.0,0.0,0.0,57.97257021168658,57.97257021168658,68.2728970837153,1228,1172,0
7883,7883,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,11.11111111111111,0.0,0.0,0.0,57.97257021168658,57.97257021168658,68.2728970837153,1228,1172,0
7884,7884,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,T152,41.846075,-87.716277,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,11.11111111111111,0.0,0.0,0.0,57.97257021168658,57.97257021168658,68.2728970837153,1228,1172,0
7885,7885,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T158,41.682587,-87.707973,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,11.11111111111111,0.0,0.0,0.0,57.97257021168658,57.97257021168658,68.2728970837153,1228,1172,0
7886,7886,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,11.11111111111111,0.0,0.0,0.0,57.97257021168658,57.97257021168658,68.2728970837153,1228,1172,0
7887,7887,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,18,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7888,7888,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,T047,41.868142,-87.696269,3,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7889,7889,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,T047,41.868142,-87.696269,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7890,7890,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,6,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7891,7891,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,T030,41.89923,-87.716788,13,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7892,7892,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,T030,41.89923,-87.716788,6,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7893,7893,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX TARSALIS,T030,41.89923,-87.716788,1,0,16,9,2011,37,0,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7894,7894,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,T061,41.801179,-87.679447,5,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7895,7895,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,13,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7896,7896,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,3,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7897,7897,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,T065,41.778297,-87.752411,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7898,7898,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,T065,41.778297,-87.752411,3,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7899,7899,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7900,7900,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,T066,41.77166,-87.703047,8,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7901,7901,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7902,7902,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7903,7903,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T074,41.822536,-87.666343,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7904,7904,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,T079,41.766202,-87.562889,4,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7905,7905,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,7,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7906,7906,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,T080,41.754676,-87.612922,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7907,7907,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,5,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7908,7908,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,36,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7909,7909,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,9,1,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7910,7910,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,36,1,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7911,7911,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,T114,41.798697,-87.736812,10,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7912,7912,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,T114,41.798697,-87.736812,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7913,7913,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,3,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7914,7914,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,T063,41.82561,-87.726549,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7915,7915,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX TARSALIS,T063,41.82561,-87.726549,1,0,16,9,2011,37,0,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7916,7916,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,9,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7917,7917,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7918,7918,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,14,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7919,7919,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,T138,41.726465,-87.585413,4,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7920,7920,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,8,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7921,7921,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7922,7922,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,T200,41.678618,-87.559308,6,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7923,7923,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX TARSALIS,T209,41.740641,-87.546587,1,0,16,9,2011,37,0,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7924,7924,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7925,7925,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,T099,41.733643,-87.55551,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7926,7926,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,3,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7927,7927,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,T221,41.659112,-87.538693,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7928,7928,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,4,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7929,7929,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7930,7930,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,T225,41.743402,-87.731435,7,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7931,7931,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,10,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7932,7932,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,T227,41.728495,-87.600963,4,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7933,7933,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7934,7934,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,T226,41.793818,-87.654234,4,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7935,7935,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,T230,41.904194,-87.756155,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7936,7936,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,T035,41.763733,-87.742302,1,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7937,7937,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T232,41.912563,-87.668055,3,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7938,7938,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,T232,41.912563,-87.668055,2,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7939,7939,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,7,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7940,7940,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,T235,41.776428,-87.627096,3,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
7941,7941,2,2011-09-16,59,48,54,38,47,532,1760, ,0.0,29.65,30.33,2.6,13,3.7,2011,9,16,"2900 West 85th Street, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,T237,41.738903,-87.695443,13,0,16,9,2011,37,1,12.222222222222221,8.333333333333334,57.97257021168658,12.222222222222221,12.222222222222221,12.222222222222221,0.0,0.0,0.0,57.97257021168658,57.97257021168658,57.97257021168658,1228,1172,0
