,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_train,month_train,day_train,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,day_weather,month_weather,year_weather,week,Species_virus,7day_Tavg,10day_Tavg,7day_Precip,10day_Precip,tavg_celsius,wetbulb_celsius,relative_humidity
8371,8371,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"Chicago, IL, USA",CULEX RESTUANS,T145,41.878114,-87.629798,1,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8372,8372,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,T147,41.932094,-87.700117,1,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8373,8373,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,T152,41.846075,-87.716277,6,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8374,8374,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,10,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8375,8375,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T158,41.682587,-87.707973,14,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8376,8376,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,8,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8377,8377,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,T047,41.868142,-87.696269,3,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8378,8378,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,T030,41.89923,-87.716788,41,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8379,8379,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,T030,41.89923,-87.716788,17,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8380,8380,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,5,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8381,8381,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T095,41.704336,-87.703736,18,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8382,8382,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,6,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8383,8383,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,7,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8384,8384,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX RESTUANS,T062,41.800737,-87.71188,8,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8385,8385,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,11,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8386,8386,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,T065,41.778297,-87.752411,8,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8387,8387,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8388,8388,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,T066,41.77166,-87.703047,16,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8389,8389,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,T069,41.768388,-87.678649,1,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8390,8390,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,T073,41.773215,-87.60088,32,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8391,8391,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,5,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8392,8392,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T074,41.822536,-87.666343,1,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8393,8393,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,T077,41.778748,-87.586427,5,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8394,8394,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,4,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8395,8395,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,T079,41.766202,-87.562889,15,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8396,8396,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,T080,41.754676,-87.612922,6,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8397,8397,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,10,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8398,8398,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,46,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8399,8399,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,T114,41.798697,-87.736812,44,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8400,8400,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,8,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8401,8401,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,T155,41.776156,-87.778927,5,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8402,8402,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,T063,41.82561,-87.726549,16,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8403,8403,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,7,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8404,8404,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,T115,41.673408,-87.599862,4,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8405,8405,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,6,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8406,8406,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,T209,41.740641,-87.546587,1,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8407,8407,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,6,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8408,8408,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,T212,41.680946,-87.535198,2,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8409,8409,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,4,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8410,8410,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,3,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8411,8411,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,6,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8412,8412,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,T102,41.750498,-87.605294,2,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8413,8413,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,8,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8414,8414,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,11,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8415,8415,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,T225,41.743402,-87.731435,13,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8416,8416,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,24,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8417,8417,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,45,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8418,8418,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,T227,41.728495,-87.600963,23,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8419,8419,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,T224,41.947227,-87.671457,4,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8420,8420,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,7,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8421,8421,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,T226,41.793818,-87.654234,46,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8422,8422,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,T230,41.904194,-87.756155,5,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8423,8423,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,T035,41.763733,-87.742302,10,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8424,8424,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T232,41.912563,-87.668055,3,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8425,8425,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,T232,41.912563,-87.668055,2,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8426,8426,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,5,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8427,8427,2,2013-06-21,85,70,78,63,67,TSRA,0.11,29.39,30.04,7.6,19,9.6,2013,6,21,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,T235,41.776428,-87.627096,1,0,21,6,2013,25,1,78.0,78.0,0.11,0.11,25.555555555555557,19.444444444444443,54.180986127389
8428,8428,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,10,0,27,6,2013,26,1,78.0,78.0,0.11,0.11,25.0,21.11111111111111,69.01026443836682
8429,8429,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,T002,41.95469,-87.800991,9,0,27,6,2013,26,1,78.0,78.0,0.11,0.11,25.0,21.11111111111111,69.01026443836682
8430,8430,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,1,0,27,6,2013,26,1,78.0,78.0,0.11,0.11,25.0,21.11111111111111,69.01026443836682
8431,8431,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,T011,41.944869,-87.832763,1,0,27,6,2013,26,1,78.0,78.0,0.11,0.11,25.0,21.11111111111111,69.01026443836682
8432,8432,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,3,0,27,6,2013,26,1,78.0,78.0,0.11,0.11,25.0,21.11111111111111,69.01026443836682
8433,8433,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,T028,41.986921,-87.689778,1,0,27,6,2013,26,1,78.0,78.0,0.11,0.11,25.0,21.11111111111111,69.01026443836682
8434,8434,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,37,0,27,6,2013,26,1,78.0,78.0,0.11,0.11,25.0,21.11111111111111,69.01026443836682
8435,8435,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,43,0,27,6,2013,26,1,77.0,78.0,0.92,0.11,25.0,21.11111111111111,69.01026443836682
8436,8436,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,T151,41.916265,-87.800515,6,0,27,6,2013,26,1,77.0,78.0,0.92,0.11,25.0,21.11111111111111,69.01026443836682
8437,8437,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,T220,41.963976,-87.69181,1,0,27,6,2013,26,1,77.0,78.0,0.92,0.11,25.0,21.11111111111111,69.01026443836682
8438,8438,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,18,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8439,8439,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,T003,41.964242,-87.757639,2,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8440,8440,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,2,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8441,8441,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,5,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8442,8442,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,T012,41.991429,-87.747113,11,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8443,8443,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,7,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8444,8444,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,T013,41.923738,-87.785288,3,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8445,8445,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,2,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8446,8446,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,T018,42.010412,-87.66214,1,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8447,8447,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,2,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8448,8448,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,T027,41.984809,-87.728492,3,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8449,8449,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,16,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8450,8450,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,T009,41.992478,-87.862995,3,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8451,8451,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,5,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
8452,8452,1,2013-06-27,90,64,77,67,70,BR,0.92,29.01,29.73,7.2,29,7.2,2013,6,27,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,T223,41.973845,-87.805059,6,0,27,6,2013,26,1,77.0,77.0,0.92,0.92,25.0,21.11111111111111,69.01026443836682
